,name,company,year,Price,kms_driven,fuel_type
3604,Toyota Etios Liva,Toyota,2011,239999,41000,Petrol
3605,Hyundai Accent,Hyundai,2010,99999,45000,Petrol
3606,Hyundai Verna,Hyundai,2014,489999,44000,Diesel
3607,Maruti Suzuki Swift,Maruti,2013,324999,45000,Diesel
3608,Toyota Fortuner,Toyota,2011,1074999,52000,Diesel
3609,Hyundai i10 Sportz,Hyundai,2012,230000,34000,Petrol
3610,Mahindra Bolero Power,Mahindra,2018,699000,1800,Diesel
3611,Mahindra XUV500,Mahindra,2015,1000000,15000,Diesel
3612,Honda City 1.5,Honda,2010,240000,400000,Petrol
3613,Chevrolet Spark LT,Chevrolet,2009,110000,44000,Petrol
3614,Mahindra Jeep MM,Mahindra,2019,390000,60,Diesel
3615,Renault Duster 110PS,Renault,2012,501000,35000,Diesel
3616,Mahindra XUV500,Mahindra,2016,1130000,72000,Diesel
3617,Tata Indigo eCS,Tata,2014,250000,40000,Diesel
3618,Mahindra Bolero SLE,Mahindra,2013,330000,80200,Diesel
3619,Force Motors Force,Force,2015,580000,3200,Diesel
3620,Skoda Rapid Elegance,Skoda,2013,340000,48000,Diesel
3621,Tata Vista Quadrajet,Tata,2011,120000,90000,Diesel
3622,Maruti Suzuki Alto,Maruti,2015,265000,12000,Petrol
3623,Maruti Suzuki SX4,Maruti,2012,265000,46000,Diesel
3624,Maruti Suzuki Zen,Maruti,2003,85000,69900,Petrol
3625,Mahindra Jeep CL550,Mahindra,2019,379000,0,Diesel
3626,Hyundai i10 Magna,Hyundai,2011,175000,45000,Petrol
3627,Maruti Suzuki Alto,Maruti,2015,219000,5000,Petrol
3628,Maruti Suzuki Swift,Maruti,2016,350000,166000,Diesel
3629,Honda City ZX,Honda,2008,149000,42000,Petrol
3630,Mahindra Jeep CL550,Mahindra,2018,385000,588,Diesel
3631,Mahindra Jeep MM,Mahindra,2006,425000,122,Diesel
3632,Chevrolet Beat Diesel,Chevrolet,2017,150000,62000,Diesel
3633,Honda City 1.5,Honda,2010,225000,70000,Petrol
3634,Hyundai Verna 1.4,Hyundai,2014,375000,36000,Petrol
3635,Toyota Innova 2.5,Toyota,2012,770000,0,Diesel
3636,Maruti Suzuki Maruti,Maruti,1995,30000,55000,Petrol
3637,Toyota Etios,Toyota,2011,275000,36000,Diesel
3638,Volkswagen Polo,Volkswagen,2015,330000,38000,Diesel
3639,Maruti Suzuki Swift,Maruti,2014,335000,55000,Diesel
3640,Hyundai Elite i20,Hyundai,2015,450000,20000,Diesel
3641,Maruti Suzuki Swift,Maruti,2012,225000,40000,Petrol
3642,Maruti Suzuki Versa,Maruti,2004,80000,50000,Petrol
3643,Tata Indigo LX,Tata,2016,130000,104000,Diesel
3644,Volkswagen Vento Konekt,Volkswagen,2011,245000,65000,Diesel
3645,Mercedes Benz C,Mercedes,2002,399000,41000,Petrol
3646,Maruti Suzuki Ertiga,Maruti,2013,450000,90000,Diesel
3647,Honda City,Honda,2000,65000,80000,Petrol
3648,Hyundai Santro Xing,Hyundai,2006,75000,46000,Petrol
3649,Maruti Suzuki Omni,Maruti,2001,70000,70000,Petrol
3650,Hyundai Sonata Transform,Hyundai,2017,190000,36469,Diesel
3651,Hyundai Elite i20,Hyundai,2018,600000,7800,Petrol
3652,Volkswagen Vento Konekt,Volkswagen,2011,245000,65000,Diesel
3653,Maruti Suzuki Alto,Maruti,2017,240000,60000,Petrol
3654,Maruti Suzuki Alto,Maruti,2011,155000,32000,Petrol
3655,Honda Jazz S,Honda,2009,169999,24695,Petrol
3656,Hyundai Grand i10,Hyundai,2017,450000,15141,Petrol
3657,Maruti Suzuki Zen,Maruti,2001,40000,40000,Petrol
3658,Mahindra Scorpio W,Mahindra,2012,165000,65000,Diesel
3659,Maruti Suzuki Alto,Maruti,2014,270000,22000,Petrol
3660,Hyundai Grand i10,Hyundai,2016,280000,59910,Diesel
3661,Mahindra XUV500 W8,Mahindra,2012,560000,100000,Diesel
3662,Hyundai Creta 1.6,Hyundai,2016,950000,25000,Petrol
3663,Hyundai i20 Magna,Hyundai,2013,310000,35000,Petrol
3664,Renault Duster 85,Renault,2015,715000,65000,Diesel
3665,Hyundai Grand i10,Hyundai,2014,340000,35000,Petrol
3666,Honda Brio V,Honda,2012,235000,33000,Petrol
3667,Mahindra TUV300 T4,Mahindra,2017,610000,68000,Diesel
3668,Chevrolet Spark LS,Chevrolet,2010,95000,23000,Petrol
3669,Mahindra TUV300 T8,Mahindra,2018,1000000,4500,Diesel
3670,Maruti Suzuki Swift,Maruti,2015,220000,129000,Diesel
3671,Nissan X Trail,Nissan,2019,1200000,300,Diesel
3672,Maruti Suzuki Alto,Maruti,2015,230000,5000,Petrol
3673,Ford Ikon 1.3,Ford,2001,45000,65000,Petrol
3674,Toyota Fortuner 3.0,Toyota,2010,940000,131000,Diesel
3675,Tata Manza ELAN,Tata,2010,155555,111111,Petrol
3676,Mercedes Benz A,Mercedes,2013,1500000,14000,Petrol
3677,Chevrolet Beat LS,Chevrolet,2016,210000,22000,Diesel
3678,Ford EcoSport Trend,Ford,2013,495000,38000,Diesel
3679,Tata Indigo LS,Tata,2016,125000,70000,Diesel
3680,Hyundai i20 Magna,Hyundai,2010,195000,36000,Petrol
3681,Volkswagen Vento Highline,Volkswagen,2015,550000,34000,Diesel
3682,Renault Kwid RXT,Renault,2015,270000,43000,Petrol
3683,Ford EcoSport Titanium,Ford,2014,500000,40000,Diesel
3684,Honda Amaze 1.5,Honda,2016,240000,160000,Diesel
3685,Hyundai Verna 1.6,Hyundai,2017,800000,12000,Petrol
3686,BMW 5 Series,BMW,2011,1299000,49000,Diesel
3687,Skoda Superb 1.8,Skoda,2011,530000,68000,Petrol
3688,Audi Q3 2.0,Audi,2013,1499000,37000,Diesel
3689,Mahindra Bolero DI,Mahindra,2012,220000,59466,Diesel
3690,Mahindra Scorpio S10,Mahindra,2015,900000,97200,Diesel
3691,Ford Figo Duratorq,Ford,2012,250000,99000,Diesel
3692,Maruti Suzuki Wagon,Maruti,2018,395000,25500,Petrol
3693,Mahindra Logan Diesel,Mahindra,2009,130000,66000,Petrol
3694,Tata Nano GenX,Tata,2010,32000,44005,Petrol
3695,Mahindra TUV300 T4,Mahindra,2016,540000,35000,Diesel
3696,Mahindra TUV300 T4,Mahindra,2016,540000,35000,Diesel
3697,Hyundai Elite i20,Hyundai,2015,405000,28000,Petrol
3698,Hyundai Elite i20,Hyundai,2015,400000,30000,Petrol
3699,Honda City SV,Honda,2017,760000,4000,Petrol
3700,Maruti Suzuki Baleno,Maruti,2016,500000,28000,Petrol
3701,Ford Figo Petrol,Ford,2011,175000,75000,Petrol
3702,Mahindra Scorpio S10,Mahindra,2015,900000,97200,Diesel
3703,Honda City,Honda,2017,750000,3000,Petrol
3704,Hyundai Elite i20,Hyundai,2015,419000,20000,Petrol
3705,Maruti Suzuki Versa,Maruti,2004,90000,50000,Petrol
3706,Hyundai Eon Era,Hyundai,2018,140000,2110,Petrol
3707,Mitsubishi Pajero Sport,Mitsubishi,2015,1540000,43222,Petrol
3708,Hyundai i10 Magna,Hyundai,2008,275000,100200,Petrol
3709,Toyota Corolla H2,Toyota,2003,150000,100000,Petrol
3710,Maruti Suzuki Swift,Maruti,2011,230000,65,Petrol
3711,Tata Indigo CS,Tata,2015,123000,100000,Diesel
3712,Mahindra Scorpio S10,Mahindra,2015,900000,97200,Diesel
3713,Mahindra Scorpio S10,Mahindra,2015,900000,97200,Diesel
3714,Hyundai Xcent Base,Hyundai,2016,300000,140000,Diesel
3715,Honda City,Honda,2015,499999,55000,Petrol
3716,Hyundai Accent Executive,Hyundai,2009,165000,48000,Petrol
3717,Maruti Suzuki Baleno,Maruti,2016,498000,22000,Petrol
3718,Tata Zest XE,Tata,2018,480000,103553,Diesel
3719,Maruti Suzuki Dzire,Maruti,2017,488000,80000,Diesel
3720,Tata Sumo Gold,Tata,2014,250000,99000,Diesel
3721,Toyota Corolla Altis,Toyota,2010,220000,58000,Petrol
3722,Maruti Suzuki Eeco,Maruti,2013,290000,70000,LPG
3723,Toyota Fortuner 3.0,Toyota,2015,1525000,120000,Diesel
3724,Mahindra XUV500 W6,Mahindra,2013,548900,49800,Diesel
3725,Tata Tigor Revotron,Tata,2019,650000,100,Diesel
3726,Maruti Suzuki 800,Maruti,2001,55000,81876,Petrol
3727,Maruti Suzuki Ertiga,Maruti,2015,550000,75000,Petrol
3728,Maruti Suzuki Versa,Maruti,2004,90000,50000,Petrol
3729,Honda Mobilio S,Honda,2014,399000,44000,Diesel
3730,Maruti Suzuki Ertiga,Maruti,2016,730000,55000,Diesel
3731,Maruti Suzuki Vitara,Maruti,2017,725000,36000,Diesel
3732,Hyundai Verna 1.6,Hyundai,2016,195000,56000,Diesel
3733,Maruti Suzuki Swift,Maruti,2007,130000,62000,Petrol
3734,Toyota Fortuner 3.0,Toyota,2015,1525000,120000,Diesel
3735,Maruti Suzuki Omni,Maruti,2014,190000,6020,Petrol
3736,Honda Amaze,Honda,2013,250000,55700,Diesel
3737,Tata Indica,Tata,2005,80000,42000,Petrol
3738,Hyundai Santro Xing,Hyundai,2003,120000,50000,Petrol
3739,Maruti Suzuki Zen,Maruti,2010,149000,35000,Petrol
3740,Maruti Suzuki Wagon,Maruti,2014,250000,18500,Petrol
3741,Maruti Suzuki Wagon,Maruti,2007,120000,7000,Petrol
3742,Honda Brio VX,Honda,2017,450000,11000,Petrol
3743,Maruti Suzuki Zen,Maruti,2003,99999,53000,Petrol
3744,Maruti Suzuki Zen,Maruti,2008,135000,23000,Petrol
3745,Maruti Suzuki Wagon,Maruti,2016,225000,35500,Diesel
3746,Maruti Suzuki Alto,Maruti,2010,99000,22134,Petrol
3747,Renault Kwid RXT,Renault,2019,370000,1000,Petrol
3748,Tata Nano Lx,Tata,2010,52000,9000,Petrol
3749,Jaguar XE XE,Jaguar,2016,2800000,8500,Petrol
3750,Hyundai Eon Magna,Hyundai,2014,190000,35000,Petrol
3751,Honda City 1.5,Honda,2014,499000,22000,Petrol
3752,Hindustan Motors Ambassador,Hindustan,2002,90000,25000,Diesel
3753,Maruti Suzuki Ritz,Maruti,2010,149000,40000,Petrol
3754,Hyundai Grand i10,Hyundai,2017,400000,20000,Petrol
3755,Hyundai Eon D,Hyundai,2016,120000,87000,Petrol
3756,Maruti Suzuki Swift,Maruti,2015,250000,55000,Petrol
3757,Maruti Suzuki Wagon,Maruti,2017,375000,23000,Petrol
3758,Honda Amaze 1.2,Honda,2014,381000,6000,Petrol
3759,Maruti Suzuki Estilo,Maruti,2013,180000,65000,Petrol
3760,Maruti Suzuki Vitara,Maruti,2016,580000,25000,Diesel
3761,Maruti Suzuki Eeco,Maruti,2015,278000,39000,Petrol
3762,Hyundai Creta 1.6,Hyundai,2016,1000000,8000,Petrol
3763,Mahindra Scorpio Vlx,Mahindra,2013,690000,75000,Diesel
3764,Maruti Suzuki Ertiga,Maruti,2012,480000,51000,Diesel
3765,Mitsubishi Lancer 1.8,Mitsubishi,2006,85000,50000,Petrol
3766,Maruti Suzuki Maruti,Maruti,2001,40000,75000,Petrol
3767,Maruti Suzuki Alto,Maruti,2015,90000,55800,Petrol
3768,Hyundai Grand i10,Hyundai,2015,340000,53000,Petrol
3769,Hyundai Eon D,Hyundai,2018,260000,25000,Petrol
3770,Ford Fiesta SXi,Ford,2009,250000,56400,Petrol
3771,Maruti Suzuki Ritz,Maruti,2010,180000,72160,Diesel
3772,Hyundai Verna Fluidic,Hyundai,2012,350000,10000,Diesel
3773,Maruti Suzuki Wagon,Maruti,2006,90001,48000,Petrol
3774,Maruti Suzuki Estilo,Maruti,2007,115000,36000,Petrol
3775,Audi A6 2.0,Audi,2012,1599000,11500,Diesel
3776,Maruti Suzuki Wagon,Maruti,2003,130000,133000,Petrol
3777,Maruti Suzuki Wagon,Maruti,2009,159000,27000,Petrol
3778,Maruti Suzuki Wagon,Maruti,2009,160000,35000,Petrol
3779,Maruti Suzuki Alto,Maruti,2010,110000,55000,Petrol
3780,Maruti Suzuki Baleno,Maruti,2016,425000,40000,Petrol
3781,Hyundai Verna 1.6,Hyundai,2019,900000,2000,Petrol
3782,Maruti Suzuki Swift,Maruti,2009,150000,45000,Petrol
3783,Hyundai Getz Prime,Hyundai,2009,110000,20000,Petrol
3784,Hyundai Santro,Hyundai,2000,51999,88000,Petrol
3785,Hyundai Getz Prime,Hyundai,2009,115000,20000,Petrol
3786,Chevrolet Beat PS,Chevrolet,2012,215000,65422,Diesel
3787,Ford EcoSport Trend,Ford,2017,580000,10000,Petrol
3788,Maruti Suzuki Dzire,Maruti,2013,380000,35000,Petrol
3789,Hyundai Fluidic Verna,Hyundai,2013,350000,117000,Diesel
3790,Tata Indica V2,Tata,2005,35000,150000,Diesel
3791,BMW X1 xDrive20d,BMW,2011,1150000,72000,Diesel
3792,Hyundai i20 Asta,Hyundai,2010,300000,10750,Petrol
3793,Honda City 1.5,Honda,2009,269000,55000,Petrol
3794,Tata Nano,Tata,2013,60000,6800,Petrol
3795,Chevrolet Cruze LTZ,Chevrolet,2014,400000,41000,Diesel
3796,Hyundai Verna Fluidic,Hyundai,2015,430000,73000,Diesel
3797,Maruti Suzuki Swift,Maruti,2011,140000,65000,Diesel
3798,Mahindra XUV500 W6,Mahindra,2014,8500003,45000,Diesel
3799,Mahindra XUV500 W10,Mahindra,2018,1299000,40000,Diesel
3800,Maruti Suzuki Alto,Maruti,2014,199000,37000,Petrol
3801,Hyundai Accent GLE,Hyundai,2006,90000,55000,Petrol
3802,Force Motors One,Force,2013,550000,140000,Diesel
3803,Maruti Suzuki Alto,Maruti,2019,265000,9800,Petrol
3804,Chevrolet Spark 1.0,Chevrolet,2011,100000,27000,Petrol
3805,Hyundai i10,Hyundai,2009,215000,27000,Petrol
3806,Toyota Etios Liva,Toyota,2012,380000,20000,Diesel
3807,Renault Duster 85PS,Renault,2013,401919,57923,Diesel
3808,Chevrolet Enjoy,Chevrolet,2014,490000,30201,Diesel
3809,Maruti Suzuki Alto,Maruti,2017,280000,6200,Petrol
3810,BMW 5 Series,BMW,2009,650000,37518,Petrol
3811,Toyota Etios Liva,Toyota,2014,160000,24652,Petrol
3812,Mahindra Jeep MM,Mahindra,2004,424000,383,Diesel
3813,Chevrolet Beat LS,Chevrolet,2016,225000,95000,Diesel
3814,Chevrolet Cruze LTZ,Chevrolet,2011,350000,35000,Diesel
3815,Jeep Wrangler Unlimited,Jeep,2015,950000,3528,Diesel
3816,Maruti Suzuki Ertiga,Maruti,2013,485000,52500,Diesel
3817,Hyundai Verna VGT,Hyundai,2010,205000,47900,Diesel
3818,Maruti Suzuki Omni,Maruti,2012,160000,14000,Petrol
3819,Maruti Suzuki Celerio,Maruti,2018,310000,37000,Petrol
3820,Tata Zest Quadrajet,Tata,2017,180000,90000,Diesel
3821,Mahindra XUV500 W6,Mahindra,2013,549900,52800,Diesel
3822,Tata Indigo CS,Tata,2016,150000,104000,Diesel
3823,Hyundai i10 Era,Hyundai,2011,175000,30000,Petrol
3824,Tata Indigo eCS,Tata,2014,95000,195000,Diesel
3825,Tata Indigo LX,Tata,2016,230000,104000,Diesel
3826,Tata Indigo eCS,Tata,2016,230000,104000,Diesel
3827,Tata Indigo Marina,Tata,2004,180000,70000,Diesel
3828,Hyundai Xcent SX,Hyundai,2015,400000,43000,Diesel
3829,Hyundai Eon Magna,Hyundai,2013,185000,23000,Petrol
3830,Renault Duster 85,Renault,2015,385000,51000,Diesel
3831,Maruti Suzuki Alto,Maruti,2009,90000,62000,Petrol
3832,Tata Nano LX,Tata,2010,32000,48008,Petrol
3833,Renault Duster 110,Renault,2013,435000,39000,Diesel
3834,Maruti Suzuki Wagon,Maruti,2010,225000,40000,Petrol
3835,Maruti Suzuki Swift,Maruti,2006,189700,48247,Petrol
3836,Maruti Suzuki Ertiga,Maruti,2012,389700,39000,Diesel
3837,Maruti Suzuki Swift,Maruti,2014,365000,23000,Petrol
3838,Maruti Suzuki Alto,Maruti,2017,360000,9400,Petrol
3839,Hyundai i20 Magna,Hyundai,2010,210000,50000,Petrol
3840,Hyundai i10 Magna,Hyundai,2009,170000,75000,Petrol
3841,Tata Zest XE,Tata,2017,380000,70000,Diesel
3842,Mahindra Xylo E8,Mahindra,2009,295000,64000,Diesel
3843,Toyota Corolla Altis,Toyota,2010,185000,55000,Petrol
3844,Tata Manza Aqua,Tata,2014,160000,200000,Diesel
3845,Renault Kwid 1.0,Renault,2018,290000,2137,Petrol
3846,Tata Venture EX,Tata,2013,100000,30000,Diesel
3847,Maruti Suzuki Swift,Maruti,2014,315000,44000,Petrol
3848,Skoda Octavia Classic,Skoda,2006,114990,65000,Diesel
3849,Maruti Suzuki Omni,Maruti,2012,120000,160000,LPG
3850,Chevrolet Beat Diesel,Chevrolet,2011,125000,56000,Diesel
3851,Tata Sumo Gold,Tata,2012,210000,75000,Diesel
3852,Hyundai Verna 1.6,Hyundai,2018,855000,42000,Diesel
3853,Tata Sumo Gold,Tata,2012,210000,75000,Diesel
3854,Mahindra Scorpio 2.6,Mahindra,2007,260000,56000,Diesel
3855,Maruti Suzuki Zen,Maruti,2002,95000,10544,Petrol
3856,Maruti Suzuki Swift,Maruti,2011,255000,64000,Petrol
3857,Mahindra Scorpio SLX,Mahindra,2008,300000,70000,Diesel
3858,Hyundai Grand i10,Hyundai,2014,340000,25000,Petrol
3859,Hyundai Elite i20,Hyundai,2017,550000,15000,Petrol
3860,Ford Ikon 1.6,Ford,2003,60000,50000,Petrol
3861,Toyota Innova 2.5,Toyota,2011,750000,147000,Diesel
3862,Nissan Sunny XL,Nissan,2011,230000,52000,Petrol
3863,Chevrolet Beat LT,Chevrolet,2012,130000,90001,Diesel
3864,Maruti Suzuki Alto,Maruti,2017,270000,21000,Petrol
3865,Maruti Suzuki Swift,Maruti,2012,280000,48006,Diesel
3866,Maruti Suzuki Swift,Maruti,2012,280000,48006,Diesel
3867,Maruti Suzuki Swift,Maruti,2012,280000,48006,Diesel
3868,Toyota Innova 2.0,Toyota,2012,600000,80000,Diesel
3869,Maruti Suzuki Swift,Maruti,2010,190000,74000,Diesel
3870,Hyundai Elite i20,Hyundai,2015,500000,22000,Petrol
3871,Mahindra XUV500 W10,Mahindra,2016,1065000,41000,Diesel
3872,Volkswagen Polo Trendline,Volkswagen,2015,350000,25000,Diesel
3873,Toyota Etios Liva,Toyota,2012,350000,85000,Diesel
3874,Mahindra TUV300 T4,Mahindra,2016,540000,29500,Diesel
3875,Hyundai Elite i20,Hyundai,2015,470000,30000,Petrol
3876,Hyundai Santro Xing,Hyundai,2014,179000,57000,Petrol
3877,Maruti Suzuki Zen,Maruti,2003,48000,60000,Petrol
3878,Maruti Suzuki Ciaz,Maruti,2016,650000,50000,Petrol
3879,Hyundai Eon Era,Hyundai,2013,190000,39700,Petrol
3880,Hyundai Elantra 1.8,Hyundai,2012,500000,65000,Petrol
3881,Maruti Suzuki Swift,Maruti,2010,270000,67000,Diesel
3882,Maruti Suzuki Zen,Maruti,2008,125000,46000,Petrol
3883,Hyundai Eon Era,Hyundai,2012,188000,38000,Petrol
3884,Hyundai Grand i10,Hyundai,2016,380000,27000,Petrol
3885,Hyundai Verna Fluidic,Hyundai,2011,365000,43000,Diesel
3886,Ford EcoSport Trend,Ford,2014,465000,47000,Petrol
3887,Hyundai i20 Magna,Hyundai,2011,240000,42000,Petrol
3888,Chevrolet Beat Diesel,Chevrolet,2016,179999,19336,Diesel
3889,Tata Indica eV2,Tata,2015,140000,60105,Diesel
3890,Jaguar XF 2.2,Jaguar,2013,2190000,29000,Diesel
3891,Audi Q5 2.0,Audi,2014,2390000,34000,Diesel
3892,BMW 3 Series,BMW,2011,1075000,35000,Diesel
3893,Maruti Suzuki Swift,Maruti,2015,475000,22000,Petrol
3894,BMW X1 sDrive20d,BMW,2012,1025000,41000,Diesel
3895,Maruti Suzuki S,Maruti,2016,615000,21000,Diesel
3896,Maruti Suzuki Ertiga,Maruti,2013,475000,48000,Diesel
3897,Maruti Suzuki Alto,Maruti,2016,270000,38000,Petrol
3898,Honda City SV,Honda,2014,475000,34000,Diesel
3899,Volkswagen Vento Comfortline,Volkswagen,2011,240000,45933,Petrol
3900,Honda City 1.5,Honda,2005,120000,68000,Petrol
3901,Audi A4 2.0,Audi,2016,1900000,44000,Diesel
3902,Mahindra KUV100,Mahindra,2017,360000,35000,Diesel
3903,Tata Zest XE,Tata,2018,450000,102563,Diesel
3904,Mahindra XUV500 W8,Mahindra,2015,900000,28600,Diesel
3905,Maruti Suzuki Swift,Maruti,2017,650000,41800,Diesel
3906,Tata Sumo Gold,Tata,2014,275000,116000,Diesel
3907,Maruti Suzuki Swift,Maruti,2009,210000,59000,Petrol
3908,Mahindra Scorpio 2.6,Mahindra,2004,175000,58000,Diesel
3909,Maruti Suzuki Omni,Maruti,2009,85000,45000,Petrol
3910,Mitsubishi Pajero Sport,Mitsubishi,2015,1490000,42590,Diesel
3911,Renault Duster,Renault,2014,800000,7400,Diesel
3912,Volkswagen Jetta Comfortline,Volkswagen,2009,450000,54500,Diesel
3913,Maruti Suzuki Ertiga,Maruti,2012,1000000,200000,Diesel
3914,Audi A4 2.0,Audi,2013,1510000,27000,Diesel
3915,Volvo S80 Summum,Volvo,2015,1850000,42000,Diesel
3916,Toyota Corolla Altis,Toyota,2014,790000,29000,Petrol
3917,Mitsubishi Pajero Sport,Mitsubishi,2015,1725000,37000,Diesel
3918,Chevrolet Beat LT,Chevrolet,2012,135000,36000,Petrol
3919,BMW X1,BMW,2011,1000000,34000,Diesel
3920,Datsun Redi GO,Datsun,2018,299999,7000,Petrol
3921,Mercedes Benz C,Mercedes,2009,1225000,76000,Diesel
3922,Mahindra Scorpio SLX,Mahindra,2004,175000,60000,Diesel
3923,Volkswagen Vento Comfortline,Volkswagen,2011,200000,95000,Diesel
3924,Tata Indigo CS,Tata,2017,270000,50000,Diesel
3925,Ford Figo Petrol,Ford,2019,525000,0,Petrol
3926,Honda City ZX,Honda,2006,180000,50000,Petrol
3927,Maruti Suzuki Wagon,Maruti,2008,140000,68000,Petrol
3928,Ford EcoSport Trend,Ford,2014,400000,16000,Petrol
3929,Maruti Suzuki Swift,Maruti,2016,499000,51000,Diesel
3930,Maruti Suzuki Omni,Maruti,2009,85000,56000,Petrol
3931,Maruti Suzuki Zen,Maruti,2004,70000,100000,Petrol
3932,Renault Duster RxL,Renault,2015,550000,36000,Petrol
3933,Maruti Suzuki Swift,Maruti,2014,370000,11523,Petrol
3934,Maruti Suzuki Baleno,Maruti,2018,690000,1000,Petrol
3935,Honda WR V,Honda,2009,250000,60000,Petrol
3936,Tata Indigo CS,Tata,2016,110000,85000,Diesel
3937,Renault Duster 110,Renault,2013,490000,38600,Diesel
3938,Mahindra Scorpio LX,Mahindra,2009,320000,95500,Diesel
3939,Maruti Suzuki Zen,Maruti,2004,68000,56000,Petrol
3940,Maruti Suzuki Wagon,Maruti,2014,130000,37458,Petrol
3941,Maruti Suzuki SX4,Maruti,2016,970000,85960,Diesel
3942,Audi A3 Cabriolet,Audi,2015,3100000,12516,Petrol
3943,Hyundai Eon D,Hyundai,2018,280000,35000,Petrol
3944,Maruti Suzuki Zen,Maruti,2009,125000,0,Petrol
3945,Mahindra Scorpio SLX,Mahindra,2008,285000,80000,Diesel
3946,Hyundai Santro AE,Hyundai,2011,165000,45000,Petrol
3947,Maruti Suzuki Swift,Maruti,2009,250000,51000,Diesel
3948,Mahindra Scorpio S4,Mahindra,2015,865000,30000,Diesel
3949,Mahindra Xylo D2,Mahindra,2011,390000,48000,Diesel
3950,Hyundai Santro,Hyundai,2003,60000,51000,Petrol
3951,Chevrolet Beat LT,Chevrolet,2015,215000,90000,Diesel
3952,Maruti Suzuki Swift,Maruti,2015,475000,43000,Diesel
3953,Mahindra XUV500 W8,Mahindra,2015,899000,53000,Diesel
3954,Toyota Fortuner 3.0,Toyota,2013,1499000,97000,Diesel
3955,Maruti Suzuki Alto,Maruti,2013,240000,20000,Petrol
3956,Hyundai Getz GLE,Hyundai,2007,99000,55000,Petrol
3957,Maruti Suzuki Swift,Maruti,2014,260000,120000,Diesel
3958,Hyundai Creta 1.6,Hyundai,2019,1200000,0,Petrol
3959,Hyundai Santro Xing,Hyundai,2007,115000,46000,Petrol
3960,Hyundai Santro Xing,Hyundai,2009,88000,43200,Petrol
3961,Mahindra Xylo D2,Mahindra,2011,390000,56000,Diesel
3962,Hyundai Santro Xing,Hyundai,2007,135000,42000,Petrol
3963,Tata Indica V2,Tata,2009,90000,30600,Diesel
3964,Hyundai i10 Sportz,Hyundai,2011,220000,38000,Petrol
3965,Hyundai Grand i10,Hyundai,2017,424999,2550,Petrol
3966,Hyundai Santro Xing,Hyundai,2007,135000,47000,Petrol
3967,Honda City 1.5,Honda,2005,95000,41000,Petrol
3968,Nissan Micra XL,Nissan,2017,430000,62500,Diesel
3969,Honda City 1.5,Honda,2005,115000,68000,Petrol
3970,Maruti Suzuki Alto,Maruti,2015,215000,50000,Petrol
3971,Maruti Suzuki Wagon,Maruti,2004,53000,69000,Petrol
3972,Maruti Suzuki Ertiga,Maruti,2012,500000,48000,Diesel
3973,Tata Indica eV2,Tata,2012,85000,55000,Diesel
3974,Maruti Suzuki Omni,Maruti,2013,165000,25000,Petrol
3975,Hyundai Eon Era,Hyundai,2014,200000,28400,Petrol
3976,Hyundai Eon,Hyundai,2014,200000,28000,Petrol
3977,Maruti Suzuki Swift,Maruti,2015,425000,42000,Diesel
3978,Hyundai Verna 1.6,Hyundai,2012,600000,29000,Diesel
3979,Chevrolet Tavera LS,Chevrolet,2005,130000,68485,Diesel
3980,Tata Tiago Revotron,Tata,2018,430000,3500,Petrol
3981,Tata Tiago Revotorq,Tata,2019,568500,0,Petrol
3982,Maruti Suzuki Zen,Maruti,2006,71000,32000,Petrol
3983,Mahindra KUV100 K8,Mahindra,2018,560000,8000,Diesel
3984,Ford EcoSport Titanium,Ford,2014,590000,34000,Diesel
3985,Hindustan Motors Ambassador,Hindustan,1995,750000,37000,Petrol
3986,Ford Fusion 1.4,Ford,2007,125000,85455,Diesel
3987,Hyundai Santro Xing,Hyundai,2007,135000,46000,Petrol
3988,Hyundai Santro,Hyundai,2002,60000,47000,Petrol
3989,Fiat Linea Emotion,Fiat,2009,120000,64000,Petrol
3990,Ford Ikon 1.3,Ford,2008,95000,46000,Petrol
3991,Maruti Suzuki Omni,Maruti,2017,240000,8000,Petrol
3992,Tata Indica V2,Tata,2012,115000,64000,Diesel
3993,Mahindra Scorpio S4,Mahindra,2015,795000,63000,Diesel
3994,Hyundai Santro Xing,Hyundai,2007,55000,65000,Petrol
3995,Mahindra Xylo D2,Mahindra,2009,300000,62000,Diesel
3996,Hyundai Grand i10,Hyundai,2014,320000,41000,Petrol
3997,Maruti Suzuki Alto,Maruti,2015,265000,14000,Petrol
3998,Toyota Corolla,Toyota,2006,160000,40000,Petrol
3999,Hyundai Eon Magna,Hyundai,2017,300000,1600,Petrol
4000,Tata Sumo Grande,Tata,2010,130000,90000,Diesel
4001,Maruti Suzuki Swift,Maruti,2011,250000,58000,Diesel
4002,Volkswagen Polo Highline1.2L,Volkswagen,2013,380000,27000,Petrol
4003,Maruti Suzuki Alto,Maruti,2003,42000,60000,Petrol
4004,Tata Tiago Revotron,Tata,2017,400000,31000,Petrol
